REGION,COUNCIL,WARD,SCHOOL NAME,ENROLMENT,TEACHERS,QPTR
DODOMA,Chemba,Goima,GOIMA,207,8,26
DODOMA,Chemba,Songolo,SONGOLO,169,11,15
DODOMA,Chemba,Chandama,CHANDAMA,149,13,11
DODOMA,Chemba,Chandama,SOYA,387,12,32
DODOMA,Chemba,Kimaha,MWAILANJE,114,13,9
DODOMA,Chemba,Chemba,CHEMBA,203,10,20
DODOMA,Chemba,Mrijo,MRIJO,470,13,36
DODOMA,Chemba,Msaada,MSAADA,91,8,11
DODOMA,Chemba,Farkwa,FARKWA,189,14,14
DODOMA,Chemba,Makorongo,MAKORONGO,129,8,16
DODOMA,Chemba,Gwandi,GWANDI,92,8,12
DODOMA,Chemba,Kwamtoro,KWAMTORO,137,9,15
DODOMA,Chemba,Sanzawa,SANZAWA,78,11,7
DODOMA,Chemba,Mpendo,MPENDO,35,9,4
DODOMA,Chemba,Ovada,MSAKWALO,336,16,21
DODOMA,Chemba,Lalta,LALTA,140,10,14
DODOMA,Chemba,Mondo,MONDO,475,15,32
DODOMA,Chemba,Paranga,KELEMA BALAI,143,11,13
DODOMA,Chemba,Paranga,PARANGA,93,9,10
DODOMA,Chemba,Dalai,DALAI,198,17,12
DODOMA,Chemba,Jangalo,ITOLWA,235,8,29
DODOMA,Chemba,Jangalo,JANGALO,196,8,25
DODOMA,Chamwino,Chilonwa,CHILONWA,220,26,8
DODOMA,Chamwino,Buigiri,BUIGIRI,349,36,10
DODOMA,Chamwino,Chamwino,CHAMWINO,511,36,14
DODOMA,Chamwino,Majeleko,MAJELEKO,130,21,6
DODOMA,Chamwino,Manchali,MANCHALI,309,26,12
DODOMA,Chamwino,Msanga,MSANGA,161,28,6
DODOMA,Chamwino,Msamalo,MSAMALO,327,13,25
DODOMA,Chamwino,Ikowa,IKOWA,70,13,5
DODOMA,Chamwino,Membe,MEMBE,114,12,10
DODOMA,Chamwino,Dabalo,DABALO,214,12,18
DODOMA,Chamwino,Haneti,HANETI,190,18,11
DODOMA,Chamwino,Itiso,ITISO,132,19,7
DODOMA,Chamwino,Segala,SEGALA,197,15,13
DODOMA,Chamwino,Handali,HANDALI,443,18,25
DODOMA,Chamwino,Idifu,IDIFU,122,14,9
DODOMA,Chamwino,Igandu,IGANDU,159,11,14
DODOMA,Chamwino,Muungano,DR.MALECELA,159,17,9
DODOMA,Chamwino,Mvumi makulu,MVUMI MAKULU,430,31,14
DODOMA,Chamwino,Mvumi misheni,MVUMI MISHENI,514,36,14
DODOMA,Chamwino,Fufu,FUFU,176,15,12
DODOMA,Chamwino,Iringa mvumi,MAKWAWA,221,13,17
DODOMA,Chamwino,Mlowa Barabarani,MLOWA BARABARANI,548,27,20
DODOMA,Chamwino,Manzase,MANZASE,134,14,10
DODOMA,Chamwino,Mlowa bwawani,MLOWA BWAWANI,147,13,11
DODOMA,Chamwino,Huzi,HUZI,107,10,11
DODOMA,Chamwino,Mpwayungu,MPWAYUNGU,179,12,15
DODOMA,Chamwino,Manda,MAILA,105,10,11
DODOMA,Bahi,Bahi,BAHI,327,28,12
DODOMA,Bahi,Ibihwa,IBIHWA,140,21,7
DODOMA,Bahi,Ilindi,ILINDI,73,16,5
DODOMA,Bahi,Kigwe,KIGWE,431,23,19
DODOMA,Bahi,Mpamantwa,MPAMANTWA,135,19,7
DODOMA,Bahi,Chali,CHIKOPELO,195,16,12
DODOMA,Bahi,Chikola,CHIKOLA,168,15,11
DODOMA,Bahi,Chipanga,CHIPANGA,122,12,10
DODOMA,Bahi,Chifutuka,MAGAGA,85,14,6
DODOMA,Bahi,Mpalanga,MPALANGA,137,15,9
DODOMA,Bahi,Babayu,BABAYU,99,15,7
DODOMA,Bahi,Lamaiti,LAMAITI,107,15,7
DODOMA,Bahi,Makanda,CHONAMA,78,14,6
DODOMA,Bahi,Msisi,MSISI JUU,136,14,10
DODOMA,Bahi,Mundemu,MUNDEMU,494,21,24
DODOMA,Bahi,Zanka,ZANKA,194,23,8
DODOMA,Bahi,Chibelela,CHIBELELA,221,12,18
DODOMA,Bahi,Ibugule,IBUGULE,125,19,7
DODOMA,Bahi,Mtitaa,MTITAA,167,18,9
DODOMA,Bahi,Mwitikira,MWITIKIRA,158,16,10
GEITA,Bukombe,Iyogelo,BUSONGE,163,24,7
GEITA,Bukombe,Bugelenga,IYOGELO,235,33,7
GEITA,Bukombe,Bukombe,BUKOMBE,350,42,8
GEITA,Bukombe,Lyambamgongo,LYAMBAMGONGO,169,39,4
GEITA,Bukombe,Namonge,NAMONGE,690,32,22
GEITA,Bukombe,Uyovu,RUNZEWE,929,65,14
GEITA,Bukombe,Uyovu,UYOVU,721,62,12
GEITA,Bukombe,Runzewe Magharibi,MUSASA,366,37,10
GEITA,Bukombe,Runzewe Mashariki,MSONGA,360,37,10
GEITA,Bukombe,Katente,KATENTE,959,75,13
GEITA,Bukombe,Bulangwa,USHIROMBO,1413,82,17
GEITA,Bukombe,Ushirombo,BUSINDA,497,57,9
GEITA,Bukombe,Butinzya,BUTINZYA,331,30,11
GEITA,Bukombe,Ng'anzo,BULEGA,391,35,11
GEITA,Chato,Makurugusi,MAKURUGUSI,391,19,21
GEITA,Chato,Buseresere,BUSERESERE,1282,21,61
GEITA,Chato,Iparamasa,IPARAMASA,386,17,23
GEITA,Chato,Iparamasa,MNEKEZI,208,13,16
GEITA,Chato,Butengo rumasa,BUTENGORUMASA,313,22,14
GEITA,Chato,Buziku,SUMAYE BUZIKU,534,24,22
GEITA,Chato,Nyarutembo,NYARUTEMBO,273,17,16
GEITA,Chato,Bwera,BWERA,377,20,19
GEITA,Chato,Bwanga,BWANGA,698,26,27
GEITA,Chato,Bwanga,MAGUFULI,177,11,16
GEITA,Chato,Ichwankima,ICHWANKIMA,140,16,9
GEITA,Chato,kachwamba,BUHINGO,95,13,7
GEITA,Chato,Kasenga,KACHWAMBA,318,14,23
GEITA,Chato,Ilemela,ILEMELA,272,17,16
GEITA,Chato,Nyamirembe,NYAMIREMBE,432,26,17
GEITA,Chato,Kigongo,KIGONGO,1014,23,44
GEITA,Chato,Muganza,ZAKIA MEGHJI,1090,36,30
GEITA,Chato,Bwongera,BWONGERA,298,23,13
GEITA,Chato,Bukome,BUZIRAYOMBO,442,21,21
GEITA,Chato,Katende,KATENDE,217,17,13
GEITA,Chato,Ilyamchele,ILYAMCHELE,82,8,10
GEITA,Chato,Chato,CHATO,1090,40,27
GEITA,Chato,Bwina,BWINA,322,21,15
GEITA,Chato,Muungano,WEMA,510,34,15
GEITA,Chato,Muungano,JIKOMBOE,195,17,11
GEITA,Geita,Bukoli,BUKOLI,621,28,22
GEITA,Geita,Butobela,BUTOBELA,284,20,14
GEITA,Geita,Busanda,BUSANDA,334,21,16
GEITA,Geita,Kamena,KAMENA,607,27,22
GEITA,Geita,Rwamgasa,LWAMGASA,685,30,23
GEITA,Geita,Nyakamwaga,NYAKAMWAGA,347,26,13
GEITA,Geita,Nyamalimbe,NYAMALIMBE,482,26,19
GEITA,Geita,Bujula,BUJULA,308,17,18
GEITA,Geita,Nyarugusu,NYARUGUSU,884,30,29
GEITA,Geita,Nyarugusu,NYARUYEYE,363,26,14
GEITA,Geita,Bukondo,BUKONDO,459,27,17
GEITA,Geita,Chigunga,CHIGUNGA,590,26,23
GEITA,Geita,Kaseme,KASEME,543,33,16
GEITA,Geita,Nyachiluluma,NYACHILULUMA,598,27,22
GEITA,Geita,Nyakagomba,BUTUNDWE,497,26,19
GEITA,Geita,Kamhanga,KAMHANGA,396,23,17
GEITA,Geita,Bugalama,BUGALAMA,402,19,21
GEITA,Geita,Lubanga,NYANKONGOCHORO,368,15,25
GEITA,Geita,Isulwabutundwe,LUBANGA,364,21,17
GEITA,Geita,Bugulula,KAGU,513,30,17
GEITA,Geita,Kagu,LWEMO,573,19,30
GEITA,Geita,Nkome,NKOME,1135,36,32
GEITA,Geita,Nyamboge,NYAMBOGE,628,15,42
GEITA,Geita,Lwenzera,LWEZELA,550,39,14
GEITA,Geita,Lwenzera,LWEZELA,431,39,11
GEITA,Geita,Senga,SENGA,671,33,20
GEITA,Geita,Kakubilo,KAKUBILO,664,21,32
GEITA,Geita,Katoro,KATORO,1525,51,30
GEITA,Geita,Katoro,LUTOZO,894,27,33
GEITA,Geita,Nyamigota,NYAMIGOTA,632,48,13
GEITA,Geita TC,Kalangalala,GEITA,1931,76,25
GEITA,Geita TC,Buhalahala,KALANGALALA,1247,60,21
GEITA,Geita TC,Buhalahala,MWATULOLE,779,63,12
GEITA,Geita TC,Nyankumbu,KIVUKONI,874,53,16
GEITA,Geita TC,Nyankumbu,NYANKUMBU,788,56,14
GEITA,Geita TC,Mtakuja,SHANTAMINE,708,40,18
GEITA,Geita TC,Kasamwa,KASAMWA,995,51,20
GEITA,Geita TC,Bung'wangoko,BUNG'WANGOKO,192,30,6
GEITA,Geita TC,Bulela,BULELA,305,25,12
GEITA,Geita TC,Ihanamilo,IHANAMILO,670,33,20
GEITA,Mbogwe,Mbogwe,MBOGWE,367,24,15
GEITA,Mbogwe,Ikunguigazi,IKUNGUIGAZI,470,20,24
GEITA,Mbogwe,Lulembela,LULEMBELA,483,26,19
GEITA,Mbogwe,Nyasato,NYASATO,471,19,25
GEITA,Mbogwe,Ilolangulu,ILOLANGULU,381,18,21
GEITA,Mbogwe,Ikobe,IKOBE,226,20,11
GEITA,Mbogwe,Ushirika,ISANGIJO,667,13,51
GEITA,Mbogwe,Masumbwe,NYAKASALUMA,780,31,25
GEITA,Mbogwe,Nyakafulu,MASUMBWE,1079,42,26
GEITA,Mbogwe,Nhomolwa,NHOMOLWA,145,9,16
GEITA,Mbogwe,Bukandwe,KANEGERE,278,24,12
GEITA,Mbogwe,Lugunga,LUGUNGA,408,27,15
GEITA,Mbogwe,Iponya,IPONYA,354,23,15
GEITA,Nyang'hwale,Bukwimba,BUKWIMBA,422,25,17
GEITA,Nyang'hwale,Kafita,KAFITA,436,29,15
GEITA,Nyang'hwale,Kharumwa,MSALALA,846,30,28
GEITA,Nyang'hwale,Nyugwa,NYUGWA,404,23,18
GEITA,Nyang'hwale,Kakora,KAKORA,371,22,17
GEITA,Nyang'hwale,Busolwa,BUSOLWA,473,31,15
GEITA,Nyang'hwale,Nyang'hwale,NYANG'HWALE,648,32,20
GEITA,Nyang'hwale,Shabaka,SHABAKA,475,24,20
GEITA,Nyang'hwale,Mwingiro,MWINGIRO,289,23,13
IRINGA,Iringa MC,Mtwivila,MTWIVILA,687,40,17
IRINGA,Iringa MC,Kihesa,KIHESA,721,44,16
IRINGA,Iringa MC,Mkwawa,MKWAWA,415,50,8
IRINGA,Iringa MC,Kitwiru,IPOGOLO,633,48,13
IRINGA,Iringa MC,Ruaha,TAGAMENDA,687,39,18
IRINGA,Iringa MC,Mwangata,MAWELEWELE,725,43,17
IRINGA,Iringa MC,Ilala,MLAMKE,681,53,13
IRINGA,Iringa MC,Gangilonga,IRINGA GIRLS,989,79,13
IRINGA,Iringa MC,Gangilonga,KLERRUU MAZOEZI,862,39,22
IRINGA,Iringa MC,Gangilonga,LUGALO,1090,76,14
IRINGA,Iringa MC,Kwakilosa,KWAKILOSA,430,54,8
IRINGA,Iringa MC,Mlandege,MLANDEGE,433,40,11
IRINGA,Iringa MC,Nduli,NDULI,178,11,16
IRINGA,Iringa MC,Kitanzini,MIYOMBONI,544,55,10
IRINGA,Mafinga TC,Boma,IHONGOLE,444,26,17
IRINGA,Mafinga TC,Boma,J.J. MUNGAI,1196,47,25
IRINGA,Mafinga TC,Wambi,LUGANGA,451,23,20
IRINGA,Mafinga TC,Kinyanambo,KINYANAMBO,671,30,22
IRINGA,Mafinga TC,Changarawe,CHANGARAWE,817,46,18
IRINGA,Mafinga TC,Isalavanu,ISALAVANU,268,21,13
IRINGA,Mafinga TC,Bumilayinga,BUMILAYINGA,271,19,14
IRINGA,Mafinga TC,Rungemba,MNYIGUMBA,221,23,10
IRINGA,Mufindi,Ikweha,ILONGO,292,21,14
IRINGA,Mufindi,Sadani,MGALO,203,22,9
IRINGA,Mufindi,Sadani,SADANI,797,28,28
IRINGA,Mufindi,Igombavanu,IGOMBAVANU,259,16,16
IRINGA,Mufindi,Kibengu,ILOGOMBE,126,15,8
IRINGA,Mufindi,Kibengu,KIBENGU,308,21,15
IRINGA,Mufindi,Ihalimba,IHALIMBA,331,22,15
IRINGA,Mufindi,Mapanda,KIHANSI,378,19,20
IRINGA,Mufindi,Mninga,MKALALA,309,22,14
IRINGA,Mufindi,Mninga,MNINGA,266,19,14
IRINGA,Mufindi,Igowole,IGOWOLE,1445,42,34
IRINGA,Mufindi,Igowole,NZIVI,246,11,22
IRINGA,Mufindi,Kasanga,KASANGA,278,20,14
IRINGA,Mufindi,Makungu,MAKUNGU,209,19,11
IRINGA,Mufindi,Makungu,MGOLOLO,441,31,14
IRINGA,Mufindi,Kiyowela,KIYOWELA,200,19,11
IRINGA,Mufindi,Mtambula,MTAMBULA,350,19,18
IRINGA,Mufindi,Itandula,ITANDULA,528,24,22
IRINGA,Mufindi,Mbalamaziwa,MBALAMAZIWA,361,22,16
IRINGA,Mufindi,Nyololo,NYOLOLO,367,30,12
IRINGA,Mufindi,Maduma,MADUMA,196,17,12
IRINGA,Mufindi,Malangali,ITENGULE,287,17,17
IRINGA,Mufindi,Malangali,KINGEGE,197,17,12
IRINGA,Mufindi,Malangali,MALANGALI,877,37,24
IRINGA,Mufindi,Idunda,IDUNDA,137,11,12
IRINGA,Mufindi,Ihowanza,IHOWANZA,247,14,18
IRINGA,Mufindi,Ifwagi,IFWAGI,345,27,13
IRINGA,Mufindi,Ifwagi,ITONA,281,24,12
IRINGA,Mufindi,Mdabulo,MDABULO,614,26,24
IRINGA,Mufindi,Ihanu,IHANU,260,16,16
IRINGA,Mufindi,Mtwango,IDETERO,389,23,17
IRINGA,Mufindi,Mtwango,KIBAO,294,20,15
IRINGA,Mufindi,Luhunga,LUHUNGA,206,19,11
IRINGA,Iringa,Maboga,KIPONZELO,366,18,20
IRINGA,Iringa,Kihanga,KIMAIGA,171,19,9
IRINGA,Iringa,Malengamakali,FURAHIA,388,23,17
IRINGA,Iringa,Kalenga,LIPULI,318,35,9
IRINGA,Iringa,Kalenga,TOSAMAGANGA,901,48,19
IRINGA,Iringa,Ifunda,IFUNDA GIRLS,694,21,33
IRINGA,Iringa,Ifunda,IFUNDA TECH.,1491,20,75
IRINGA,Iringa,Ifunda,LYANDEMBELA,504,50,10
IRINGA,Iringa,Ifunda,LYASA,154,22,7
IRINGA,Iringa,Kihorogota,ISMANI,554,41,14
IRINGA,Iringa,Ulanda,KALENGA,693,44,16
IRINGA,Iringa,Ilolompya,WILLIAM LUKUVI,345,21,16
IRINGA,Iringa,Mgama,MGAMA,457,24,19
IRINGA,Iringa,Nzihi,DIMITRIOS,359,27,13
IRINGA,Iringa,Nzihi,KIDAMALI,551,46,12
IRINGA,Iringa,Luhota,LUHOTA,677,36,19
IRINGA,Iringa,Masaka,MSEKE,362,32,11
IRINGA,Iringa,Lumuli,LUMULI,286,39,7
IRINGA,Iringa,Itunundu,PAWAGA,398,23,17
IRINGA,Iringa,Kiwere,KIWELE,840,36,23
IRINGA,Iringa,Magulilwa,MUHWANA,318,22,14
IRINGA,Iringa,Lyamgungwe,ISIMILA,1120,56,20
IRINGA,Iringa,Wasa,WASA,367,20,18
IRINGA,Iringa,Idodi,IDODI,828,43,19
IRINGA,Iringa,Mlowa,MLOWA,246,21,12
IRINGA,Iringa,Kising'a,ILAMBILOLE,264,22,12
IRINGA,Iringa,Nyang'oro,NYANG'ORO,346,27,13
IRINGA,Iringa,Migoli,NYERERE HIGH SCHOOL-MIGOILI,1239,37,33
IRINGA,Kilolo,Idete,MADEGE,442,23,19
IRINGA,Kilolo,Ukwega,UKWEGA,321,20,16
IRINGA,Kilolo,Ukumbi,KITOWO,275,29,9
IRINGA,Kilolo,Ukumbi,MAWAMBALA,232,24,10
IRINGA,Kilolo,Ng'uruhe,MAKWEMA,273,24,11
IRINGA,Kilolo,Dabaga,DABAGA,414,25,17
IRINGA,Kilolo,Dabaga,UDZUNGWA,833,31,27
IRINGA,Kilolo,Mtitu,KILOLO,441,32,14
IRINGA,Kilolo,Mtitu,LULANZI,258,25,10
IRINGA,Kilolo,Ihimbo,MTITU,309,28,11
IRINGA,Kilolo,Bomalang'ombe,IPETA,186,18,10
IRINGA,Kilolo,Masisiwe,MASISIWE,296,23,13
IRINGA,Kilolo,Image,NGANGWE,275,27,10
IRINGA,Kilolo,Image,SELEBU,370,28,13
IRINGA,Kilolo,Irole,LUNDAMATWE,325,30,11
IRINGA,Kilolo,Irole,IROLE,402,26,15
IRINGA,Kilolo,Lugalo,MAZOMBE,314,31,10
IRINGA,Kilolo,Uhambingeto,UHAMBINGETO,424,31,14
IRINGA,Kilolo,Ruaha Mbuyuni,LUKOSI,425,30,14
IRINGA,Kilolo,Udekwa,UDEKWA,151,23,7
IRINGA,Kilolo,Ilula,ILULA,821,37,22
IRINGA,Kilolo,Nyalumbu,KIHEKA,402,27,15
IRINGA,Kilolo,Nyalumbu,NYALUMBU,416,31,13
IRINGA,Kilolo,Mlafu,MLAFU,154,27,6
KAGERA,Biharamulo,Kalenge,BIZIMYA,345,15,23
KAGERA,Biharamulo,Kalenge,KALENGE DAY,307,20,15
KAGERA,Biharamulo,Lusahunga,LUSHAUNGA,355,29,12
KAGERA,Biharamulo,Nyantakara,NYANTAKARA,450,25,18
KAGERA,Biharamulo,Kaniha,MUBABA,594,29,20
KAGERA,Biharamulo,Nyakahura,NYAKAHURA,879,34,26
KAGERA,Biharamulo,Ruziba,RUZIBA,283,32,9
KAGERA,Biharamulo,Bisibo,BISIBO,239,23,10
KAGERA,Biharamulo,Nyamigogo,NYAMIGOGO,325,14,23
KAGERA,Biharamulo,Nyarubungo,BIHARAMULO,726,41,18
KAGERA,Biharamulo,Nyarubungo,KATAHOKA,304,18,17
KAGERA,Biharamulo,Nyamahanga,NYAMAHANGA,212,11,19
KAGERA,Biharamulo,Kabindi,RUNAZI,728,34,21
KAGERA,Biharamulo,Runazi,RWAGATI,446,17,26
KAGERA,Biharamulo,Nyabusozi,NYABUSOZI,320,13,25
KAGERA,Biharamulo,Nemba,NEMBA,236,17,14
KAGERA,Biharamulo,Biharamulo Mjini,KAGANGO,1266,14,90
KAGERA,Biharamulo,Biharamulo Mjini,RUBONDO,362,51,7
KAGERA,Bukoba,Behendangabo,KALEMA,305,18,17
KAGERA,Bukoba,Kaagya,KAAGYA,296,16,19
KAGERA,Bukoba,Kishanje,BUSILIKYA,227,16,14
KAGERA,Bukoba,Rubafu,KATALE,259,16,16
KAGERA,Bukoba,Nyakato,KABUGARO,358,13,28
KAGERA,Bukoba,Nyakato,NYAKATO,579,30,19
KAGERA,Bukoba,Katoma,KATOMA,335,21,16
KAGERA,Bukoba,Karabagaine,KABALE,414,22,19
KAGERA,Bukoba,Karabagaine,KARABAGAINE,157,15,10
KAGERA,Bukoba,Maruku,MARUKU,584,21,28
KAGERA,Bukoba,Kanyangereko,BUKARA,372,16,23
KAGERA,Bukoba,Katoro,KATORO DAY,308,15,21
KAGERA,Bukoba,Bujugo,BUJUGO,157,14,11
KAGERA,Bukoba,Kyamulaile,KYAMULAILE,159,14,11
KAGERA,Bukoba,Mikoni,KARAMAGI,167,13,13
KAGERA,Bukoba,Nyakibimbili,NYAKIBIMBILI,270,12,23
KAGERA,Bukoba,Ibwera,MWEMAGE,218,17,13
KAGERA,Bukoba,Kaibanja,KAIBANJA,376,11,34
KAGERA,Bukoba,Kaibanja,LYAMAHORO,222,18,12
KAGERA,Bukoba,Kishogo,KISHOGO,490,14,35
KAGERA,Bukoba,Kemondo,BUJUNANGOMA,205,18,11
KAGERA,Bukoba,Kemondo,KASHOZI,603,21,29
KAGERA,Bukoba,Kemondo,KEMONDO,380,17,22
KAGERA,Bukoba,Kibirizi,KIBIRIZI,194,13,15
KAGERA,Bukoba,Butelankuzi,TUNAMKUMBUKA,349,16,22
KAGERA,Bukoba,Ruhunga,RUHUNGA,317,13,24
KAGERA,Bukoba,Kikomelo,KIKOMELO,90,14,6
KAGERA,Bukoba,Izimbya,BUTULAGE,278,15,19
KAGERA,Bukoba,Rubale,RUBALE,410,17,24
KAGERA,Bukoba,Kyaitoke,IZIMBYA,338,14,24
KAGERA,Bukoba MC,Kashai,KAHORORO,572,30,19
KAGERA,Bukoba MC,Kashai,KASHAI,533,29,18
KAGERA,Bukoba MC,Bilele,BILELE,374,28,13
KAGERA,Bukoba MC,Hamugembe,HAMUGEMBE,332,13,26
KAGERA,Bukoba MC,Miembeni,BUKOBA,723,44,16
KAGERA,Bukoba MC,Miembeni,RUMULI,292,25,12
KAGERA,Bukoba MC,Bakoba,BAKOBA,316,18,18
KAGERA,Bukoba MC,Ijuganyondo,IJUGANYONDO,123,25,5
KAGERA,Bukoba MC,Kibeta,KIBETA,318,25,13
KAGERA,Bukoba MC,Kitendaguro,KAGEMU,543,35,16
KAGERA,Bukoba MC,Kitendaguro,RUGAMBWA,817,52,16
KAGERA,Bukoba MC,Nshambya,NSHAMBYA,170,21,8
KAGERA,Bukoba MC,Nshambya,IHUNGO,804,24,34
KAGERA,Bukoba MC,Rwamishenye,RWAMISHENYE,275,27,10
KAGERA,Bukoba MC,Buhembe,BUHEMBE,166,18,9
KAGERA,Bukoba MC,Nyanga,NYANGA,66,22,3
KAGERA,Bukoba MC,Kahororo,MUGEZA,437,25,17
KAGERA,Bukoba MC,Kahororo,RUTUNGA,124,21,6
KAGERA,Bukoba MC,Kagondo,RWAZI,140,18,8
KAGERA,Karagwe,Ndama,NDAMA,408,46,9
KAGERA,Karagwe,Chonyonyo,RUICHO,296,26,11
KAGERA,Karagwe,Nyakahanga,NYAKAHANGA,397,48,8
KAGERA,Karagwe,Nyaishozi,RUHINDA,321,33,10
KAGERA,Karagwe,Ihembe,IHEMBE,228,15,15
KAGERA,Karagwe,Rugu,RUGU,329,19,17
KAGERA,Karagwe,Nyakasimbi,NYAKASIMBI,247,9,27
KAGERA,Karagwe,Nyakabanga,NONO,492,14,35
KAGERA,Karagwe,Bweranyange,KAWELA,203,14,15
KAGERA,Karagwe,Nyabiyonza,CHABALISA,253,21,12
KAGERA,Karagwe,Nyabiyonza,NYABIYONZA,397,19,21
KAGERA,Karagwe,Kiruruma,KIRURUMA,428,15,29
KAGERA,Karagwe,Kanoni,IGURWA,343,1,343
KAGERA,Karagwe,Kanoni,RWAMBAIZI,555,34,16
KAGERA,Karagwe,Kihanga,KIHANGA,376,22,17
KAGERA,Karagwe,Chanika,CHAKARURU,312,18,17
KAGERA,Karagwe,Kituntu,KITUNTU,847,28,30
KAGERA,Karagwe,Kayanga,KAYANGA,1142,34,34
KAGERA,Karagwe,Bugene,BUGENE,688,46,15
KAGERA,Kyerwa,Murongo,MURONGO,127,10,13
KAGERA,Kyerwa,Kibingo,IBANDA,356,18,20
KAGERA,Kyerwa,Bugomora,NYAMIYAGA,480,16,30
KAGERA,Kyerwa,Kibare,BUGOMORA,229,13,18
KAGERA,Kyerwa,Kaisho,NYABISHENGE,567,18,32
KAGERA,Kyerwa,Isingiro,ISINGIRO,464,18,26
KAGERA,Kyerwa,Kyerwa,KYERWA,329,21,16
KAGERA,Kyerwa,Businde,BUSINDE,265,15,18
KAGERA,Kyerwa,Mabira,MABIRA,530,27,20
KAGERA,Kyerwa,Mabira,NYAMILIMA,124,13,10
KAGERA,Kyerwa,Nyakatuntu,NAKAKE,230,7,33
KAGERA,Kyerwa,Kamuli,CHITWE,272,13,21
KAGERA,Kyerwa,Kamuli,KAMULI,248,13,19
KAGERA,Kyerwa,Kimuli,KIMULI,201,13,15
KAGERA,Kyerwa,Kikukuru,MUKIRE,478,9,53
KAGERA,Kyerwa,Rwabwere,NTARE,385,19,20
KAGERA,Kyerwa,Nkwenda,NKWENDA,401,24,17
KAGERA,Kyerwa,Rukuraijo,KITWECHENKURA,292,16,18
KAGERA,Kyerwa,Rukuraijo,RUKURAIJO,357,19,19
KAGERA,Kyerwa,Songambele,CHANYANGABWA,197,7,28
KAGERA,Kyerwa,Songambele,SONGAMBELE,217,9,24
KAGERA,Missenyi,Ishozi,LUGOYE,241,15,16
KAGERA,Missenyi,Bwanjai,BWANJAI,389,13,30
KAGERA,Missenyi,Ishunju,RWEMONDO,272,18,15
KAGERA,Missenyi,Buyango,BUYANGO,376,19,20
KAGERA,Missenyi,Ruzinga,RUZINGA,134,14,10
KAGERA,Missenyi,Bugandika,BUGANDIKA,409,21,19
KAGERA,Missenyi,Kitobo,BWABUKI,387,23,17
KAGERA,Missenyi,Gera,GERA,145,20,7
KAGERA,Missenyi,Kanyigo,KIGARAMA,328,16,21
KAGERA,Missenyi,Kanyigo,KIKUKWE,278,21,13
KAGERA,Missenyi,Kashenye,KASHENYE,242,21,12
KAGERA,Missenyi,Bugorora,NKENGE,188,20,9
KAGERA,Missenyi,Mushasha,KYAKA,191,19,10
KAGERA,Missenyi,Kyaka,KAGERA,363,22,17
KAGERA,Missenyi,Kilimilile,KILIMILILE,377,18,21
KAGERA,Missenyi,Mabale,MABALE,217,16,14
KAGERA,Missenyi,Kassambya,BUNAZI,606,29,21
KAGERA,Missenyi,Kassambya,GABULANGA,348,25,14
KAGERA,Missenyi,Minziro,MINZIRO,378,22,17
KAGERA,Missenyi,Nsunga,NSUNGA,308,24,13
KAGERA,Missenyi,Mutukula,MUTUKULA,224,19,12
KAGERA,Missenyi,Kakunyu,KAKUNYU,236,16,15
KAGERA,Muleba,Nyakatanga,Nyakatanga,506,22,23
KAGERA,Muleba,Ngenge,Ngenge,353,15,24
KAGERA,Muleba,Izigo,Izigo,500,30,17
KAGERA,Muleba,Katoke,Bujumba,389,17,23
KAGERA,Muleba,Muhutwe,Kagondo,241,28,9
KAGERA,Muleba,Muhutwe,Nyailigamba,384,23,17
KAGERA,Muleba,Mayondwe,Mayondwe,279,22,13
KAGERA,Muleba,Bumbire,Bumbire,200,11,18
KAGERA,Muleba,Kikuku,Kagoma,481,31,16
KAGERA,Muleba,Kamachumu,Kamachumu,371,17,22
KAGERA,Muleba,Kamachumu,Rutabo,850,25,34
KAGERA,Muleba,Bulyakashaju,Bulyakashaju,183,19,10
KAGERA,Muleba,Ruhanga,Ruhanga,445,19,23
KAGERA,Muleba,Ibuga,Ibuga,486,22,22
KAGERA,Muleba,Kibanga,Kibanga,240,16,15
KAGERA,Muleba,Ikondo,Ikondo,370,12,31
KAGERA,Muleba,Magata/Karutanga,Kishoju,932,41,23
KAGERA,Muleba,Gwanseli,Gwanseli,366,23,16
KAGERA,Muleba,Bureza,Bureza,395,31,13
KAGERA,Muleba,Nshamba,Bunyagongo,236,21,11
KAGERA,Muleba,Nshamba,Itongo,307,22,14
KAGERA,Muleba,Nshamba,Nshamba,460,28,16
KAGERA,Muleba,Kishanda,Kishanda,722,30,24
KAGERA,Muleba,Biirabo,Kihumulo,312,21,15
KAGERA,Muleba,Biirabo,Biirabo,327,19,17
KAGERA,Muleba,Ijumbi,Ijumbi,568,21,27
KAGERA,Muleba,Buganguzi,Rukindo,955,20,48
KAGERA,Muleba,Kashasha,Rulongo,393,18,22
KAGERA,Muleba,Kabirizi,Kabirizi,176,18,10
KAGERA,Muleba,Kimwani,Kimwani,540,18,30
KAGERA,Muleba,Nyakabango,Nyakabango,261,11,24
KAGERA,Muleba,Karambi,Karambi,352,17,21
KAGERA,Muleba,Kasharunga,Kasharunga,521,21,25
KAGERA,Muleba,Mubunda,Mubuka,922,22,42
KAGERA,Muleba,Kyebitembe,Kanyeranyere,470,15,31
KAGERA,Muleba,Burungura,Burungura,210,16,13
KAGERA,Muleba,Muleba,Anna Tibaijuka,258,21,12
